,Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,2025-08-29 15:30,178.11000061035156,178.11000061035156,174.42999267578125,175.0800018310547,35147262,0.0,0.0
1,2025-08-29 15:45,175.08999633789062,175.27999877929688,173.75999450683594,174.77999877929688,19956503,0.0,0.0
2,2025-08-29 16:00,174.7899932861328,175.49000549316406,173.76719665527344,174.62989807128906,14616884,0.0,0.0
3,2025-08-29 16:15,174.60000610351562,175.2899932861328,174.1999969482422,175.06500244140625,11023786,0.0,0.0
4,2025-08-29 16:30,175.05999755859375,175.22999572753906,174.32000732421875,174.3300018310547,8124543,0.0,0.0
5,2025-08-29 16:45,174.3300018310547,174.47000122070312,173.3699951171875,173.6649932861328,12155535,0.0,0.0
6,2025-08-29 17:00,173.64999389648438,174.72999572753906,173.50999450683594,174.63499450683594,7810570,0.0,0.0
7,2025-08-29 17:15,174.63499450683594,175.139892578125,174.2100067138672,174.77499389648438,7411097,0.0,0.0
8,2025-08-29 17:30,174.75999450683594,174.8498992919922,174.0399932861328,174.17990112304688,6547147,0.0,0.0
9,2025-08-29 17:45,174.17999267578125,174.2799072265625,173.61000061035156,173.76510620117188,6730844,0.0,0.0
10,2025-08-29 18:00,173.76699829101562,174.44000244140625,173.72000122070312,174.4250030517578,5010908,0.0,0.0
11,2025-08-29 18:15,174.4250030517578,174.5800018310547,174.0500030517578,174.14999389648438,4241865,0.0,0.0
12,2025-08-29 18:30,174.14999389648438,174.77000427246094,174.13299560546875,174.7357940673828,3780535,0.0,0.0
13,2025-08-29 18:45,174.74000549316406,174.75999450683594,174.3699951171875,174.44500732421875,3391617,0.0,0.0
14,2025-08-29 19:00,174.44500732421875,174.44500732421875,173.47000122070312,173.52499389648438,6325135,0.0,0.0
15,2025-08-29 19:15,173.5299072265625,173.7700958251953,173.14500427246094,173.52000427246094,5919830,0.0,0.0
16,2025-08-29 19:30,173.53500366210938,174.0800018310547,173.25,174.0601043701172,6006111,0.0,0.0
17,2025-08-29 19:45,174.0699005126953,174.2899932861328,173.8249969482422,174.06500244140625,4471165,0.0,0.0
18,2025-08-29 20:00,174.07000732421875,174.24000549316406,173.82000732421875,173.875,3714286,0.0,0.0
19,2025-08-29 20:15,173.875,173.91000366210938,173.47999572753906,173.55670166015625,4025347,0.0,0.0
20,2025-08-29 20:30,173.57420349121094,174.05999755859375,173.56500244140625,173.75999450683594,3475494,0.0,0.0
21,2025-08-29 20:45,173.76499938964844,174.22999572753906,173.5800018310547,174.21499633789062,3981863,0.0,0.0
22,2025-08-29 21:00,174.21499633789062,174.2698974609375,173.8300018310547,173.9149932861328,5152284,0.0,0.0
23,2025-08-29 21:15,173.9149932861328,174.2198944091797,173.88499450683594,174.0399932861328,4325316,0.0,0.0
24,2025-08-29 21:30,174.0449981689453,174.4499969482422,173.8699951171875,174.37649536132812,5466209,0.0,0.0
25,2025-08-29 21:45,174.3699951171875,174.50999450683594,173.35000610351562,174.27999877929688,16461617,0.0,0.0
26,2025-09-02 15:30,170.0500030517578,171.0,168.64999389648438,170.8000030517578,33358437,0.0,0.0
27,2025-09-02 15:45,170.7899932861328,172.37899780273438,170.70680236816406,171.64999389648438,13026893,0.0,0.0
28,2025-09-02 16:00,171.63999938964844,172.00999450683594,169.9499969482422,170.27999877929688,12071256,0.0,0.0
29,2025-09-02 16:15,170.28500366210938,170.85000610351562,169.7899932861328,170.63360595703125,8871438,0.0,0.0
30,2025-09-02 16:30,170.6300048828125,170.63999938964844,169.14999389648438,169.35000610351562,7976439,0.0,0.0
31,2025-09-02 16:45,169.34030151367188,169.63999938964844,168.72000122070312,169.5153045654297,10252297,0.0,0.0
32,2025-09-02 17:00,169.51499938964844,169.7657928466797,168.89999389648438,169.1300048828125,6925517,0.0,0.0
33,2025-09-02 17:15,169.1300048828125,169.38999938964844,168.52999877929688,169.05999755859375,8051927,0.0,0.0
34,2025-09-02 17:30,169.0500030517578,169.09730529785156,167.7700958251953,168.0800018310547,11795779,0.0,0.0
35,2025-09-02 17:45,168.08999633789062,168.30999755859375,167.33999633789062,167.8300018310547,10257864,0.0,0.0
36,2025-09-02 18:00,167.83990478515625,167.9499969482422,167.2200927734375,167.7700958251953,7128508,0.0,0.0
37,2025-09-02 18:15,167.75999450683594,168.16000366210938,167.74000549316406,167.93499755859375,6535834,0.0,0.0
38,2025-09-02 18:30,167.94000244140625,168.5800018310547,167.85000610351562,168.4600067138672,6315085,0.0,0.0
39,2025-09-02 18:45,168.4499969482422,169.02999877929688,168.30999755859375,169.01499938964844,5884210,0.0,0.0
40,2025-09-02 19:00,169.00999450683594,169.11500549316406,168.31500244140625,168.44500732421875,5326851,0.0,0.0
41,2025-09-02 19:15,168.44760131835938,169.35000610351562,168.32000732421875,169.23500061035156,5169239,0.0,0.0
42,2025-09-02 19:30,169.22999572753906,169.6199951171875,169.1750030517578,169.5749969482422,4326331,0.0,0.0
43,2025-09-02 19:45,169.57000732421875,169.5749969482422,169.1042022705078,169.21749877929688,3951404,0.0,0.0
44,2025-09-02 20:00,169.2100067138672,169.41000366210938,168.97999572753906,169.21209716796875,3646142,0.0,0.0
45,2025-09-02 20:15,169.2100067138672,169.47000122070312,169.0399932861328,169.1981964111328,3190797,0.0,0.0
46,2025-09-02 20:30,169.1999969482422,169.44000244140625,169.03500366210938,169.42649841308594,3710368,0.0,0.0
47,2025-09-02 20:45,169.42999267578125,170.0500030517578,169.41000366210938,169.6179962158203,6976560,0.0,0.0
48,2025-09-02 21:00,169.60000610351562,170.0,169.55999755859375,169.98500061035156,5617161,0.0,0.0
49,2025-09-02 21:15,169.97999572753906,170.44000244140625,169.89999389648438,170.2949981689453,5056966,0.0,0.0
50,2025-09-02 21:30,170.2899932861328,170.86000061035156,170.27999877929688,170.5800018310547,6304288,0.0,0.0
51,2025-09-02 21:45,170.56500244140625,171.1199951171875,170.31500244140625,170.75,11844769,0.0,0.0
52,2025-09-03 15:30,170.96600341796875,171.69000244140625,169.52000427246094,169.9600067138672,19523133,0.0,0.0
53,2025-09-03 15:45,169.9550018310547,171.44000244140625,169.85009765625,171.16000366210938,10002876,0.0,0.0
54,2025-09-03 16:00,171.13999938964844,171.82000732421875,170.25999450683594,170.62010192871094,8280771,0.0,0.0
55,2025-09-03 16:15,170.6300048828125,171.74000549316406,170.57000732421875,171.35000610351562,6079782,0.0,0.0
56,2025-09-03 16:30,171.35000610351562,172.21499633789062,171.3000030517578,172.05999755859375,5891225,0.0,0.0
57,2025-09-03 16:45,172.05499267578125,172.41000366210938,171.80999755859375,171.91180419921875,6217290,0.0,0.0
58,2025-09-03 17:00,171.89999389648438,171.97999572753906,171.2545928955078,171.33419799804688,4617406,0.0,0.0
59,2025-09-03 17:15,171.3300018310547,171.47500610351562,170.5800018310547,170.70590209960938,5322806,0.0,0.0
60,2025-09-03 17:30,170.70579528808594,171.3000030517578,170.33999633789062,171.14500427246094,5447428,0.0,0.0
61,2025-09-03 17:45,171.14810180664062,171.4250030517578,170.94009399414062,171.13499450683594,4273067,0.0,0.0
62,2025-09-03 18:00,171.13499450683594,171.52000427246094,170.96499633789062,171.47500610351562,3749204,0.0,0.0
63,2025-09-03 18:15,171.47500610351562,171.77999877929688,171.38999938964844,171.52499389648438,3036056,0.0,0.0
64,2025-09-03 18:30,171.52999877929688,171.5449981689453,170.5800018310547,170.86500549316406,3719348,0.0,0.0
65,2025-09-03 18:45,170.86500549316406,170.97000122070312,170.57009887695312,170.91830444335938,2931884,0.0,0.0
66,2025-09-03 19:00,170.9199981689453,171.42579650878906,170.86000061035156,171.23500061035156,2888564,0.0,0.0
67,2025-09-03 19:15,171.24000549316406,171.30999755859375,170.74000549316406,170.7834930419922,2231146,0.0,0.0
68,2025-09-03 19:30,170.77999877929688,170.9499969482422,170.44000244140625,170.5050048828125,2884566,0.0,0.0
69,2025-09-03 19:45,170.50999450683594,170.64999389648438,170.03199768066406,170.1750030517578,3755883,0.0,0.0
70,2025-09-03 20:00,170.18499755859375,170.19000244140625,169.6199951171875,169.97000122070312,5029194,0.0,0.0
71,2025-09-03 20:15,169.9586944580078,169.97999572753906,169.22000122070312,169.36000061035156,5013741,0.0,0.0
72,2025-09-03 20:30,169.36500549316406,169.4665069580078,168.875,169.40499877929688,5386776,0.0,0.0
73,2025-09-03 20:45,169.40499877929688,169.50999450683594,169.11500549316406,169.35189819335938,3446488,0.0,0.0
74,2025-09-03 21:00,169.35499572753906,169.6654052734375,169.16000366210938,169.1999969482422,3580876,0.0,0.0
75,2025-09-03 21:15,169.17999267578125,169.43649291992188,169.14999389648438,169.36500549316406,3211268,0.0,0.0
76,2025-09-03 21:30,169.36000061035156,169.77999877929688,169.36000061035156,169.64500427246094,4060931,0.0,0.0
77,2025-09-03 21:45,169.64500427246094,170.63499450683594,169.5500030517578,170.6300048828125,11525702,0.0,0.0
78,2025-09-04 15:30,170.5500030517578,171.86000061035156,169.77000427246094,170.42999267578125,19528168,0.0,0.0
79,2025-09-04 15:45,170.43260192871094,170.7899932861328,169.5,170.10000610351562,8306876,0.0,0.0
80,2025-09-04 16:00,170.02999877929688,170.47000122070312,169.41000366210938,170.07000732421875,7328492,0.0,0.0
81,2025-09-04 16:15,170.06500244140625,171.08999633789062,169.7635040283203,170.8614959716797,6161874,0.0,0.0
82,2025-09-04 16:30,170.86000061035156,171.3083038330078,170.70010375976562,170.77999877929688,5364992,0.0,0.0
83,2025-09-04 16:45,170.78500366210938,170.94500732421875,170.4499969482422,170.8350067138672,4219681,0.0,0.0
84,2025-09-04 17:00,170.84500122070312,171.07000732421875,170.0800018310547,170.30999755859375,4914401,0.0,0.0
85,2025-09-04 17:15,170.29580688476562,170.95989990234375,170.27999877929688,170.8000030517578,3618685,0.0,0.0
86,2025-09-04 17:30,170.8083953857422,170.8699951171875,170.3800048828125,170.41070556640625,3133108,0.0,0.0
87,2025-09-04 17:45,170.41000366210938,170.8300018310547,170.2100067138672,170.5500030517578,3305784,0.0,0.0
88,2025-09-04 18:00,170.5500030517578,170.94000244140625,170.41000366210938,170.85499572753906,2682591,0.0,0.0
89,2025-09-04 18:15,170.86000061035156,170.9241943359375,170.39500427246094,170.46420288085938,3306854,0.0,0.0
90,2025-09-04 18:30,170.46499633789062,170.9199981689453,170.39349365234375,170.8740997314453,2429328,0.0,0.0
91,2025-09-04 18:45,170.8800048828125,171.17999267578125,170.47999572753906,170.52000427246094,3324842,0.0,0.0
92,2025-09-04 19:00,170.51499938964844,170.8300018310547,170.47999572753906,170.57000732421875,2683869,0.0,0.0
93,2025-09-04 19:15,170.55999755859375,170.64999389648438,170.4199981689453,170.4499969482422,2336889,0.0,0.0
94,2025-09-04 19:30,170.4550018310547,170.75999450683594,170.35000610351562,170.7458953857422,2649817,0.0,0.0
95,2025-09-04 19:45,170.75,170.86000061035156,170.57000732421875,170.625,2335746,0.0,0.0
96,2025-09-04 20:00,170.6199951171875,170.66000366210938,170.4199981689453,170.50999450683594,4396586,0.0,0.0
97,2025-09-04 20:15,170.50579833984375,170.66000366210938,170.38999938964844,170.41220092773438,1974074,0.0,0.0
98,2025-09-04 20:30,170.4149932861328,170.75,170.39999389648438,170.625,2478733,0.0,0.0
99,2025-09-04 20:45,170.63499450683594,170.89999389648438,170.6199951171875,170.8350067138672,2604098,0.0,0.0
100,2025-09-04 21:00,170.8350067138672,171.02999877929688,170.6699981689453,171.00819396972656,3017906,0.0,0.0
101,2025-09-04 21:15,171.0074005126953,171.1300048828125,170.8800048828125,170.90499877929688,2642366,0.0,0.0
102,2025-09-04 21:30,170.88999938964844,171.08999633789062,170.8300018310547,170.97500610351562,3589050,0.0,0.0
103,2025-09-04 21:45,170.9600067138672,171.7375946044922,170.85000610351562,171.64999389648438,10902136,0.0,0.0
104,2025-09-05 15:30,168.02999877929688,169.02999877929688,166.41000366210938,168.52000427246094,37073029,0.0,0.0
105,2025-09-05 15:45,168.52999877929688,168.52999877929688,167.37989807128906,167.6403045654297,11627906,0.0,0.0
106,2025-09-05 16:00,167.64999389648438,167.65499877929688,165.27999877929688,165.88499450683594,17778724,0.0,0.0
107,2025-09-05 16:15,165.89500427246094,166.10000610351562,164.22479248046875,165.13729858398438,18479595,0.0,0.0
108,2025-09-05 16:30,165.1300048828125,165.6300048828125,164.44000244140625,165.02999877929688,11832874,0.0,0.0
109,2025-09-05 16:45,165.0,165.7949981689453,164.52999877929688,164.5749969482422,8970643,0.0,0.0
110,2025-09-05 17:00,164.55999755859375,165.5800018310547,164.07000732421875,165.4949951171875,9925011,0.0,0.0
111,2025-09-05 17:15,165.4949951171875,166.13999938964844,165.10020446777344,166.08999633789062,7557172,0.0,0.0
112,2025-09-05 17:30,166.08680725097656,166.8300018310547,165.86000061035156,166.6800994873047,6839451,0.0,0.0
113,2025-09-05 17:45,166.67999267578125,166.9250030517578,166.27999877929688,166.4001007080078,6006186,0.0,0.0
114,2025-09-05 18:00,166.39999389648438,166.99000549316406,166.00999450683594,166.88999938964844,5365292,0.0,0.0
115,2025-09-05 18:15,166.8842010498047,166.97000122070312,166.22000122070312,166.36549377441406,4721168,0.0,0.0
116,2025-09-05 18:30,166.3699951171875,167.0399932861328,166.25999450683594,166.97999572753906,3643441,0.0,0.0
117,2025-09-05 18:45,166.97000122070312,167.13999938964844,166.47000122070312,166.8800048828125,3792330,0.0,0.0
118,2025-09-05 19:00,166.8800048828125,166.9600067138672,166.3249969482422,166.78160095214844,3459492,0.0,0.0
119,2025-09-05 19:15,166.7899932861328,166.95989990234375,166.52000427246094,166.5850067138672,3122549,0.0,0.0
120,2025-09-05 19:30,166.5850067138672,166.6300048828125,165.8800048828125,166.05499267578125,4734893,0.0,0.0
121,2025-09-05 19:45,166.0507049560547,166.18980407714844,165.89999389648438,166.122802734375,3338059,0.0,0.0
122,2025-09-05 20:00,166.1199951171875,166.49000549316406,165.94419860839844,166.47500610351562,3341630,0.0,0.0
123,2025-09-05 20:15,166.4759063720703,166.88999938964844,166.4600067138672,166.76010131835938,3590176,0.0,0.0
124,2025-09-05 20:30,166.75999450683594,166.91000366210938,166.50999450683594,166.5449981689453,2942798,0.0,0.0
125,2025-09-05 20:45,166.5449981689453,166.6199951171875,166.02999877929688,166.33999633789062,3542194,0.0,0.0
126,2025-09-05 21:00,166.3350067138672,166.88999938964844,166.1300048828125,166.78819274902344,3943419,0.0,0.0
127,2025-09-05 21:15,166.78500366210938,167.14999389648438,166.72999572753906,167.09500122070312,5804227,0.0,0.0
128,2025-09-05 21:30,167.08999633789062,167.19500732421875,166.55999755859375,166.7283935546875,5269371,0.0,0.0
129,2025-09-05 21:45,166.72000122070312,167.08999633789062,166.50999450683594,167.0399932861328,10451207,0.0,0.0
130,2025-09-08 15:30,167.55999755859375,170.1999969482422,167.4499969482422,170.0290069580078,23258929,0.0,0.0
131,2025-09-08 15:45,170.02000427246094,170.9600067138672,169.8000030517578,170.25570678710938,12594020,0.0,0.0
132,2025-09-08 16:00,170.2899932861328,170.52999877929688,169.64999389648438,169.82000732421875,8547592,0.0,0.0
133,2025-09-08 16:15,169.81500244140625,170.30999755859375,169.1999969482422,170.25999450683594,8772866,0.0,0.0
134,2025-09-08 16:30,170.25,170.4550018310547,169.88999938964844,170.13999938964844,5606317,0.0,0.0
135,2025-09-08 16:45,170.13999938964844,170.27999877929688,169.77099609375,169.88510131835938,5072190,0.0,0.0
136,2025-09-08 17:00,169.8800048828125,170.11500549316406,169.75,170.03720092773438,3469915,0.0,0.0
137,2025-09-08 17:15,170.03500366210938,170.0850067138672,169.5399932861328,169.9698944091797,4247170,0.0,0.0
138,2025-09-08 17:30,169.9600067138672,170.22999572753906,169.75,169.79420471191406,3846379,0.0,0.0
139,2025-09-08 17:45,169.79820251464844,169.97000122070312,169.25,169.9499969482422,4647781,0.0,0.0
140,2025-09-08 18:00,169.96499633789062,170.2100067138672,169.72500610351562,170.08999633789062,3701367,0.0,0.0
141,2025-09-08 18:15,170.08999633789062,170.25,169.8800048828125,170.1649932861328,3287132,0.0,0.0
142,2025-09-08 18:30,170.16000366210938,170.19509887695312,169.5,170.03500366210938,3577150,0.0,0.0
143,2025-09-08 18:45,170.0399932861328,170.1300048828125,169.7899932861328,169.96499633789062,2724536,0.0,0.0
144,2025-09-08 19:00,169.9698028564453,170.08999633789062,169.72000122070312,169.89999389648438,2314573,0.0,0.0
145,2025-09-08 19:15,169.91000366210938,170.07000732421875,169.83999633789062,169.86500549316406,2105804,0.0,0.0
146,2025-09-08 19:30,169.8699951171875,170.14520263671875,169.8618927001953,170.14520263671875,2420949,0.0,0.0
147,2025-09-08 19:45,170.13999938964844,170.16000366210938,169.52999877929688,169.8000030517578,3323713,0.0,0.0
148,2025-09-08 20:00,169.8000030517578,169.97000122070312,169.61000061035156,169.9199981689453,2339566,0.0,0.0
149,2025-09-08 20:15,169.9149932861328,170.0399932861328,169.6300048828125,169.71499633789062,2728879,0.0,0.0
150,2025-09-08 20:30,169.7100067138672,169.91000366210938,169.52999877929688,169.66990661621094,3806620,0.0,0.0
151,2025-09-08 20:45,169.66000366210938,169.69000244140625,169.22000122070312,169.26499938964844,4047095,0.0,0.0
152,2025-09-08 21:00,169.26499938964844,169.3800048828125,169.0449981689453,169.11000061035156,3779884,0.0,0.0
153,2025-09-08 21:15,169.125,169.27540588378906,168.9499969482422,169.14500427246094,3623515,0.0,0.0
154,2025-09-08 21:30,169.14999389648438,169.80999755859375,169.14999389648438,169.4857940673828,5176775,0.0,0.0
155,2025-09-08 21:45,169.47999572753906,169.7899932861328,168.11000061035156,168.3699951171875,15961586,0.0,0.0
156,2025-09-09 15:30,168.9199981689453,169.63999938964844,168.33009338378906,168.97999572753906,15055482,0.0,0.0
157,2025-09-09 15:45,168.97999572753906,169.3249969482422,167.94000244140625,168.3800048828125,8229940,0.0,0.0
158,2025-09-09 16:00,168.3800048828125,168.74000549316406,167.48989868164062,168.32989501953125,8578519,0.0,0.0
159,2025-09-09 16:15,168.3000030517578,168.4499969482422,167.9199981689453,168.0800018310547,4625664,0.0,0.0
160,2025-09-09 16:30,168.07000732421875,168.13999938964844,166.93499755859375,167.2001953125,7890613,0.0,0.0
161,2025-09-09 16:45,167.1999969482422,167.63999938964844,166.74009704589844,167.40499877929688,6529879,0.0,0.0
162,2025-09-09 17:00,167.40499877929688,167.78500366210938,167.22259521484375,167.5,4693226,0.0,0.0
163,2025-09-09 17:15,167.50999450683594,167.8300018310547,167.4949951171875,167.7550048828125,4205275,0.0,0.0
164,2025-09-09 17:30,167.7550048828125,167.83999633789062,167.44500732421875,167.67990112304688,2995327,0.0,0.0
165,2025-09-09 17:45,167.67010498046875,168.36000061035156,167.66000366210938,168.08999633789062,3922370,0.0,0.0
166,2025-09-09 18:00,168.09500122070312,168.8000030517578,168.04010009765625,168.6649932861328,3704377,0.0,0.0
167,2025-09-09 18:15,168.66099548339844,168.92999267578125,168.41749572753906,168.7050018310547,3970384,0.0,0.0
168,2025-09-09 18:30,168.7100067138672,168.8000030517578,168.44500732421875,168.5449981689453,2151173,0.0,0.0
169,2025-09-09 18:45,168.5399932861328,168.5850067138672,168.2449951171875,168.25,2288259,0.0,0.0
170,2025-09-09 19:00,168.25999450683594,168.4600067138672,168.06500244140625,168.07000732421875,2966689,0.0,0.0
171,2025-09-09 19:15,168.0800018310547,168.24000549316406,167.93580627441406,168.0850067138672,3711010,0.0,0.0
172,2025-09-09 19:30,168.08999633789062,168.10499572753906,167.84500122070312,167.89999389648438,2519002,0.0,0.0
173,2025-09-09 19:45,167.89500427246094,168.3300018310547,167.86500549316406,168.0850067138672,3063799,0.0,0.0
174,2025-09-09 20:00,168.0850067138672,168.44000244140625,167.9600067138672,168.43499755859375,3395701,0.0,0.0
175,2025-09-09 20:15,168.43499755859375,168.59500122070312,168.22000122070312,168.2449951171875,5660122,0.0,0.0
176,2025-09-09 20:30,168.25990295410156,168.4550018310547,168.1300048828125,168.3350067138672,2771949,0.0,0.0
177,2025-09-09 20:45,168.33250427246094,169.0500030517578,168.33250427246094,169.03500366210938,3803132,0.0,0.0
178,2025-09-09 21:00,169.03500366210938,169.41700744628906,169.01010131835938,169.32749938964844,4501668,0.0,0.0
179,2025-09-09 21:15,169.3300018310547,170.3699951171875,169.30999755859375,170.23989868164062,7574983,0.0,0.0
180,2025-09-09 21:30,170.24000549316406,170.47000122070312,169.83999633789062,170.0500030517578,6634994,0.0,0.0
181,2025-09-09 21:45,170.0449981689453,170.9799041748047,169.86000061035156,170.7584991455078,10614105,0.0,0.0
182,2025-09-10 15:30,176.64999389648438,178.9499969482422,175.47999572753906,178.56500244140625,46664998,0.0,0.0
183,2025-09-10 15:45,178.5800018310547,178.875,177.05999755859375,177.1800994873047,14312584,0.0,0.0
184,2025-09-10 16:00,177.1699981689453,178.1999969482422,176.81260681152344,176.89500427246094,12155373,0.0,0.0
185,2025-09-10 16:15,176.89500427246094,177.86000061035156,176.82000732421875,177.64999389648438,9187013,0.0,0.0
186,2025-09-10 16:30,177.64999389648438,178.68980407714844,177.60000610351562,178.6750030517578,10261374,0.0,0.0
187,2025-09-10 16:45,178.6750030517578,179.19000244140625,178.32000732421875,178.88499450683594,11957374,0.0,0.0
188,2025-09-10 17:00,178.88999938964844,179.2899932861328,178.6208953857422,178.99000549316406,7546366,0.0,0.0
189,2025-09-10 17:15,178.9949951171875,179.22000122070312,178.1199951171875,178.61419677734375,6919090,0.0,0.0
190,2025-09-10 17:30,178.6199951171875,178.72999572753906,177.6999969482422,177.77999877929688,5391340,0.0,0.0
191,2025-09-10 17:45,177.77000427246094,178.19500732421875,177.72000122070312,177.85020446777344,4407104,0.0,0.0
192,2025-09-10 18:00,177.85000610351562,178.0399932861328,177.50999450683594,177.80499267578125,6356512,0.0,0.0
193,2025-09-10 18:15,177.8000030517578,178.02999877929688,177.47999572753906,177.99000549316406,4791116,0.0,0.0
194,2025-09-10 18:30,177.97999572753906,178.0758056640625,177.3699951171875,177.375,3698533,0.0,0.0
195,2025-09-10 18:45,177.3800048828125,177.86000061035156,177.3800048828125,177.6750030517578,3196107,0.0,0.0
196,2025-09-10 19:00,177.6699981689453,178.05499267578125,177.41000366210938,177.9149932861328,4123865,0.0,0.0
197,2025-09-10 19:15,177.9199981689453,178.14999389648438,177.82000732421875,178.00509643554688,3438040,0.0,0.0
198,2025-09-10 19:30,178.0050048828125,178.32000732421875,177.8300018310547,178.0124969482422,3522192,0.0,0.0
199,2025-09-10 19:45,177.99000549316406,177.99000549316406,177.47500610351562,177.67999267578125,3054279,0.0,0.0
200,2025-09-10 20:00,177.67999267578125,177.69979858398438,177.25,177.35499572753906,5142208,0.0,0.0
201,2025-09-10 20:15,177.35000610351562,177.35000610351562,176.14999389648438,176.27499389648438,6800847,0.0,0.0
202,2025-09-10 20:30,176.27000427246094,176.7100067138672,176.16000366210938,176.51829528808594,4713510,0.0,0.0
203,2025-09-10 20:45,176.51499938964844,176.7100067138672,176.20989990234375,176.63499450683594,3434192,0.0,0.0
204,2025-09-10 21:00,176.63499450683594,176.7657928466797,176.02999877929688,176.05999755859375,3942165,0.0,0.0
205,2025-09-10 21:15,176.07000732421875,176.76499938964844,175.9600067138672,176.72500610351562,6448091,0.0,0.0
206,2025-09-10 21:30,176.72999572753906,177.14500427246094,176.67999267578125,177.1157989501953,5830092,0.0,0.0
207,2025-09-10 21:45,177.1300048828125,177.54510498046875,177.07000732421875,177.3300018310547,12488497,0.0,0.0
